id,page_slug,locale,section_key,content_type,content_value,updated_by,created_at,updated_at
a6638b35-4551-4181-b231-fe702a52f8b7,instructor,nl,section_prereq_title,text,Toelatingseisen,,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
a6ab514e-bfd2-4fb4-95b0-30f7640d3c37,how-to-get-here,nl,subtitle,text,Verschillende routes om dit eilandparadijs te bereiken.,,2026-03-28 13:42:12.192138+00,2026-03-28 13:42:12.192138+00
a6ae12ad-65e1-4e2d-86a5-5deed9a02454,dive-sites/twins-pinnacle,en,quick_facts_best_time,text,,,2026-03-31 17:44:30.907201+00,2026-03-31 17:54:49.644632+00
a7631f79-5c0a-4e4b-ba3d-1a7c5eeda961,fun-diving,en,fun_diving_flexible_title,text,Flexible Schedule,,2026-03-27 12:57:03.657442+00,2026-03-27 12:57:03.657442+00
a79f29c4-d5a5-456b-bab6-b9efba9b37b0,green-sea-turtle,nl,best_time,text,"Hele jaar, vooral in ondiepe baaien",seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
a7bfe98e-90fe-458a-bd51-25f68932c5f6,home,nl,course_open_water_description,textarea,Leer de basis van het scuba duiken en behaal je brevet voor je leven lang.,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
a878ed7f-44c6-4d41-9cc4-ba89cb30060d,shark-island,nl,quick_facts_depth,text,8-20m,,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
a87da226-39d0-456b-bcd3-c2d31ddc3d3d,instructor,nl,next_steps_title,text,Volgende stappen,,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
a8aa3992-e95e-43b3-9af0-89b8f59cd3d4,hawksbill-sea-turtle,nl,description,text,"Prachtige zeeschildpad met een kenmerkende snavelvormige bek, bekend om het eten van sponzen en het kleurrijke schild.",seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
a8e5088c-5243-49f7-b9b2-b6628e22048e,specialty/night-diver,nl,hero_title,text,Night Diver Specialty Course,,2026-03-28 13:10:40.754266+00,2026-03-28 13:10:40.754266+00
a90e5938-8acb-4279-912c-2523d19ab6e3,rescue,nl,hero_title,text,PADI Rescue Diver,seed-script,2026-03-14 11:19:45.578131+00,2026-03-28 14:24:16.617176+00
a97dc56c-0df3-4e9d-b36f-72429817614f,chumphon-pinnacle,en,quick_facts_difficulty,text,Advanced,,2026-03-27 13:40:10.789117+00,2026-04-09 11:24:36.795351+00
a981b8e4-1d57-4ef2-9aed-ea35a1940d6d,blacktip-reef-shark,en,diet,text,"Fish, crustaceans, cephalopods",seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
a99458ca-545e-4367-8704-ab398fa8c63b,marine-life-page,en,reef_sharks,text,"Blacktip reef shark|Common reef sharks with distinctive black fin tips, often hunting in shallow water.|Up to 2m|Coral reefs|Year-round|/marine-life/black-tip-reef-shark
Grey reef shark|Shyer reef sharks that prefer deeper water and are seen less often.|Up to 2.5m|Deep reefs|Year-round|",seed-script,2026-03-28 14:15:08.842017+00,2026-03-28 14:15:08.842017+00
a9c0e241-488f-4f85-9c49-9ea16732355d,msdt-program,en,overview_title,text,Program Overview,,2026-03-28 13:22:02.219507+00,2026-03-28 13:22:02.219507+00
aa0ee47a-909d-497f-b799-1e27e93162e0,mango-bay,en,quick_facts_location,text,West coast bay,,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
aa57fcc8-2d91-4c4f-a881-7064f3879c46,koh-tao-dive-sites,en,shallow_sites,text,"Aow Leuk||Shallow bay with coral gardens and easy diving conditions.|3-10m|Coral gardens,Tropical fish,Easy entry,Training site|Beginner|West coast
Hin Ngam||Shallow reef with artificial structures and abundant marine life.|5-12m|Artificial reefs,Colorful fish,Safe diving,Photography|Beginner|West coast
Tanote Bay||East-coast dive site with macro opportunities and colorful reef life.|8-15m|Frogfish,Pipefish,Macro photography,Colorful reef|Gemiddeld|East coast",seed-script,2026-03-28 14:03:22.715903+00,2026-03-28 14:03:22.715903+00
aa5d85fe-21c6-4664-a82e-acf9d12ee991,weather-koh-tao,en,paragraph,text,"Most activities are possible year-round, but check the forecast before planning a boat trip. The dry season usually offers the best diving conditions with calm seas and good visibility.",,2026-03-28 13:46:34.702478+00,2026-03-28 13:46:34.702478+00
aa7b85aa-2316-4f9e-965a-b89452862dc4,accommodation,en,viewPictures,text,View Pictures,,2026-03-27 11:51:48.105016+00,2026-03-28 20:55:30.812602+00
aab0e6fa-a90e-4109-b0ec-40e883671378,discover-scuba,en,faq_3_question,text,What can I expect on the day?,seed-script,2026-03-28 14:22:37.204447+00,2026-03-28 16:44:59.316524+00
aab3ccd7-7692-4546-9e81-ba5f9d8441ea,things-to-do,en,more_inspiration,text,"For more inspiration, check out our",,2026-03-28 13:31:13.441375+00,2026-03-28 13:31:13.441375+00
aabe96d1-984a-423d-b0a6-106cde995eef,marine-life-page,nl,intro_title,text,Marien leven op Koh Tao,seed-script,2026-03-28 14:15:08.842017+00,2026-03-28 14:15:08.842017+00
aae95737-79ea-4098-a1cb-e3c87ee5c743,home,nl,course_advanced_price_eur,text,250,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
ab2879fa-5a5c-4bee-b06a-d5fa7bfcf2c1,home,nl,about_title,textarea,Van PADI Open Water certificatie tot PADI Open Water Scuba Instructeur.,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
ab5c6529-94b8-4b77-b738-4f85a24fe301,specialty/night-diver,en,price_thb,text,6500,contact@prodiving.asia,2026-03-12 10:27:14.506533+00,2026-03-12 10:27:41.009635+00
ab6f77d6-a314-476c-84f7-efee423c7458,marine-life-page,nl,pelagic_species,text,"Walvishaai|De grootste vis ter wereld. Deze vriendelijke reuzen worden regelmatig gezien in diepere wateren rond Koh Tao, vooral tijdens planktonbloei.|Tot 12m|Diep water uit de kust|Hele jaar, piek nov-mrt|/marine-life/whaleshark
Grote barracuda|Indrukwekkende roofvissen die in groepen jagen rond rotspieken uit de kust, met snelheden tot 40 km/u.|Tot 2m|Diepe rotspieken|Hele jaar|/marine-life/great-barracuda
Mantaroggen|Elegante planktoneters die tijdens het voeden spectaculaire draaibewegingen maken.|Spanwijdte tot 7m|Diepe wateren|Nov-Mar|
Malabar tandbaars|Grote roofzuchtige tandbaars die in dieper water leeft en bekendstaat om hinderlaagjacht.|Tot 2,3m, 100kg|Diepe riffen en rotspieken|Hele jaar|/marine-life/malabar-grouper",seed-script,2026-03-28 14:15:08.842017+00,2026-03-28 14:15:08.842017+00
abaa7169-c665-446d-896e-6845aacc9763,open-water,nl,course_overview,text,"De Open Water-cursus combineert theorie, beschut water-training (zwembad) en buitenwaterduiken.. Je leert uitrusting opbouwen, basisvaardigheden onder water, drijfvermogen en duikplanning. Onze instructeurs werken met kleine groepen en leggen de nadruk op veiligheid en plezier. test",contact@prodiving.asia,2026-03-09 17:57:14.068604+00,2026-03-27 11:08:22.48645+00
ac027a22-0789-43bc-925d-98a856dcf9be,scuba-review,nl,hero_title,text,Scuba Review / ReActivate,,2026-03-28 13:10:40.754266+00,2026-03-28 13:10:40.754266+00
aca9de8c-bfb2-4e6d-9f1f-c97370abc712,accommodation,en,heroSubtitle,text,"Choose from cozy rooms, family-friendly suites, and bungalows in great locations close to our diving operations.",,2026-03-27 11:51:48.105016+00,2026-03-28 20:55:30.812602+00
acde86af-0778-41fc-8b47-365823762171,nudibranchs,nl,interesting_facts,text,"Naaktslakken bestaan in honderden soorten met spectaculaire kleurvariaties
Veel soorten zijn giftig en waarschuwen daarvoor met felle kleuren
De meeste naaktslakken zijn hermafrodiet met zowel mannelijke als vrouwelijke organen
Ze eten vaak zeer specifieke prooien - sommige sponzen, andere hydroïden
Door hun vorm en kleur zijn ze ideale macro-onderwerpen
In tropische wateren worden nog steeds nieuwe soorten ontdekt",seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
ad21d239-a7d8-455d-a221-01f3418e4777,sail-rock,nl,quick_facts_location,text,40 minuten uit de kust,,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
ad4ae1df-3c85-4a0a-ac06-f886d1a246a7,how-to-get-here,nl,ferry_options_list,text,"Speedboot:|1-1,5 uur, duurder maar sneller
Nachtferry:|Goedkopere optie, aankomst in de ochtend
Dagferry:|Standaardoptie met mooie uitzichten
|Bekijk websites van operators voor schema's en kortingen",,2026-03-28 13:42:12.192138+00,2026-03-28 13:42:12.192138+00
ad6c35cc-b778-4404-a44f-ec57008b8454,dive-sites/chumphon-pinnacle,nl,quick_facts_depth,text,15-30m,,2026-03-28 20:47:21.080002+00,2026-03-28 20:47:21.080002+00
ada017a2-6e77-4cb8-9e43-f2edb8f98d5a,blacktip-reef-shark,nl,diet,text,"Vis, schaaldieren, koppotigen",seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
ada04a3d-22d7-4ccc-a7b6-2b2f3cac202f,nudibranchs,nl,frequency,text,Veelvoorkomend in geschikt habitat bij geduldige observatie,seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
add47335-d445-4cca-83e4-26df8cce77ca,instructor,en,section_inclusions_title,text,Inclusions,,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
add9bb79-cfb1-4905-8423-9c97bbd8f9ea,accommodation,en,heroTitle,text,Stay With Us In Koh Tao,,2026-03-19 11:38:09.488403+00,2026-03-28 20:55:30.812602+00
ade9a635-cfc1-4a19-9948-d9953178e26c,fun-diving,en,fun_diving_ready_cta2,text,Explore Dive Sites,,2026-03-27 12:57:03.657442+00,2026-03-27 12:57:03.657442+00
adf25394-4a67-4f09-b3f1-8d321ca0c158,home,en,course_discover_scuba_deluxe_level,text,Beginner,contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
aee6e7d5-40e9-4b96-a047-09bbd29d5142,twins-pinnacle,en,what_you_can_see,text,"Saddleback clownfish and Sebae anemones
Nudibranchs
Pipefish
Yellow boxfish
Longface emperor
White’s butterflyfish
Angelfish
Reef fish
Moray eels
Trevally
Bluespotted ribbon tail ray
Snapper
Groupers
Parrotfish
Bannerfish
Sea turtles
Scribbled filefish
Anemonefish
Boxfish and wart slugs",,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
af6a9bcc-a08c-4950-98f1-824abd033b79,home,en,about_headline,textarea,"Small island, 21 km², lush and surrounded by more than 15 dive sites.",contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
af7a152f-514f-4d32-921b-9a41c832f3f7,koh-tao-dive-sites,nl,book_dive,text,Boek je duik,seed-script,2026-03-28 14:03:22.715903+00,2026-03-28 14:03:22.715903+00
afe5a93c-5932-4033-a6e0-6d2f7f821184,home,en,course_discover_scuba_deluxe_title,text,Discover Scuba Diving Deluxe,contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
b0201152-5f7e-4592-8c36-bdbc73b9cf62,marine-life-page,nl,hero_text,text,"Ontdek de indrukwekkende biodiversiteit van Koh Tao’s onderwaterwereld, met meer dan 350 vissoorten en bijzondere zeedieren.",seed-script,2026-03-28 14:15:08.842017+00,2026-03-28 14:15:08.842017+00
b03a6782-c970-4fae-b48c-b8091eb7bac4,marine-life-page,nl,cta_fun_dives,text,Fun dive trips,seed-script,2026-03-28 14:15:08.842017+00,2026-03-28 14:15:08.842017+00
b0a96aa6-ea47-47fd-926d-6bfcbd8a5d25,viewpoints-koh-tao,nl,note,text,"Voor de meeste uitzichtpunten is een korte wandeling nodig. Neem water, zonbescherming en een camera mee!",,2026-03-28 13:42:12.192138+00,2026-03-28 13:50:12.131579+00
b0b9c9fb-7d15-49b8-8931-045ef6a38061,dive-sites/twins-pinnacle,en,marine_life_highlights,text,"

Three granite pinnacles

Arch and rock formations

Rich marine life

Perfect for training

Calm conditions

Anemones with clownfish

test",,2026-03-31 17:44:30.907201+00,2026-03-31 17:54:49.644632+00
b0e6f167-a0e2-4ec7-8369-c7fac810e0e4,pro-level-courses,nl,enquire_button,text,Informatie,,2026-03-28 13:23:24.29037+00,2026-03-28 13:23:24.29037+00
b132c534-46c4-484b-9745-2aed1222b8c2,instructor,nl,bottom_cta,text,Stuur boekingsaanvraag,,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
b1711a13-378a-402a-95c3-627585458fe1,contact,en,email_title,text,Email,contact@prodiving.asia,2026-03-12 14:31:13.936296+00,2026-04-06 04:40:49.337206+00
b19f0493-3d2a-408f-b604-db98397ae2c1,contact,nl,section_title,text,Contact ons in het Nederlands,contact@prodiving.asia,2026-03-12 10:14:37.06477+00,2026-03-14 18:57:12.645596+00
b1e0f364-2905-474a-8e3b-f0dc2ebb09c0,fun-diving,en,fun_diving_marine_life_title,text,Diverse Marine Life,,2026-03-27 12:57:03.657442+00,2026-03-27 12:57:03.657442+00
b1e6b472-f665-4257-94e0-3f75030aa1c0,home,nl,course_open_water_duration,text,3-4 dagen,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
b2104be7-cd9e-40f6-a444-2a8e1eb5231f,home,nl,course_discover_scuba_deluxe_description,textarea,Extended DSD with 3 dives for more underwater time and a more relaxed pace.,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
b22ea58b-174e-4616-8fd1-98cf65c4efa6,msdt-program,nl,enroll_title,text,Hoe schrijf je je in,,2026-03-28 13:22:02.219507+00,2026-03-28 13:22:02.219507+00
b233ebb7-ee87-4b2b-bdcc-c74e50a8b6b3,rescue,en,faq_1_answer,text,The course is challenging but instructors support you step-by-step. Good fitness and comfort in the water help.,seed-script,2026-03-28 14:22:37.579329+00,2026-03-28 14:24:16.617176+00
b2557321-57ea-46af-8afd-d06db86809e2,shark-island,nl,images,text,"https://www.divinginasia.com/images/sharkisand.jpg
https://www.divinginasia.com/images/blacktip-reef-shark.jpg",,2026-03-27 16:24:21.72643+00,2026-03-28 12:47:09.516174+00
b27a3f6d-c042-4a3e-8ff8-e6ce889fc85c,dive-sites/chumphon-pinnacle,nl,diving_tips,text,"Gevorderde certificering aanbevolen door diepte en stroming
Vroege ochtendtrips vergroten de kans op walvishaaiwaarnemingen
Groothoeklens aanbevolen voor grote onderwerpen
Blijf bij je gids bij matige stroming
Perfect voor specialisatiecursus diepduiken
Walvishaaien zijn het actiefst bij opkomend tij
Neem een goede onderwatercamera mee",,2026-03-28 20:47:21.080002+00,2026-03-28 20:47:21.080002+00
b3c225f2-afee-4a8a-ba03-eacd64f9c896,advanced,en,price_eur,text,250,seed-script,2026-03-28 14:22:36.581793+00,2026-03-28 14:24:15.888987+00
b41500b1-ece2-42f9-a0c5-9fdebc810220,food-drink,nl,tastes_list,text,"Pad Thai - gebakken rijstnoedels met garnalen of kip
Som Tam - pittige groene papajasalade
Verse gegrilde vis met limoen en chili
Mango sticky rice als dessert",,2026-03-28 13:42:12.192138+00,2026-03-28 13:42:12.192138+00
b422310d-1957-4b36-9d6f-b0c51d6a5070,accommodation,en,featuresTitle,text,What To Expect,,2026-03-27 11:51:48.105016+00,2026-03-28 20:55:30.812602+00
b450e1e2-edb9-46ad-9b62-5aa595df0771,chumphon-pinnacle,nl,marine_life_highlights,text,"Walvishaaien (regelmatige waarnemingen)
Grote scholen giant trevally
Chevron-barracuda
Adelaarsroggen
Scholen horsmakreel en fusilier
Reuzenbarracuda
Kingfish
Diverse rifvissen",,2026-03-27 13:40:10.789117+00,2026-03-28 21:03:37.497664+00
b4b4726c-6676-4614-8b33-e59f5cfa96bb,home,nl,about_paragraph_2,textarea,"Gecertificeerd voor het leven en wereldwijd geaccepteerd tegen de beste prijzen in Azië. PADI Open Water Cursus voor 11000 Bath, nu inclusief 4 nachten accommodatie.",contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
b4f31a9a-e0a4-4159-9d33-fc6872a5bcc2,htms-sattakut,en,quick_facts_difficulty,text,Advanced,,2026-03-27 13:40:10.789117+00,2026-03-28 20:54:03.477122+00
b51fc365-8182-4d33-bded-f8e625a11107,home,en,course_discover_scuba_deluxe_price,text,"฿5,000",contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
b53313e0-8118-49c8-a9ba-9264a22cad3d,mango-bay,nl,overview,text,Ondiepe koraalriffen perfect voor ontspannen duiken met een bloeiend marien ecosysteem.,,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
b53f5381-c55e-4cb9-92a3-9a6770dbb5ea,home,en,course_efr_title,text,Emergency First Response,contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
b58cc91a-a1f2-4f5e-bca6-68f27538d74c,pro-level-courses,en,card_description,text,Professional development and instructor-level specialty training.,,2026-03-28 13:23:24.29037+00,2026-03-28 13:23:24.29037+00
b5b44ea1-8127-439d-bcfc-182ce16ea097,home,en,course_advanced_description,textarea,"Build confidence underwater, improve navigation, and unlock deeper dive adventures.",contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
b5dee780-3880-40ce-b4b1-6a356a325407,how-to-get-here,nl,ferry_title,text,Ferry-opties,,2026-03-28 13:42:12.192138+00,2026-03-28 13:42:12.192138+00
b5e38b36-b82d-4e28-bd30-1152e63d35b1,htms-sattakut,nl,quick_facts_best_time,text,"Hele jaar, beste in droogseizoen",,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
b691b6ff-ccde-4f3c-859b-34927f078f3a,weather,nl,best_months,text,March – September,contact@prodiving.asia,2026-03-12 18:28:13.575925+00,2026-03-12 18:28:13.575925+00
b6a01878-a55b-4e84-befc-1eeecca4ffdc,medical-services,nl,care_list,text,"Meerdere klinieken en apotheken in Mae Haad en Sairee.
Basiszorg en eerste hulp beschikbaar
Nooddiensten: bel 1669
Dichtstbijzijnde ziekenhuis ligt op Koh Samui (boottransfer nodig bij ernstige gevallen)
Recompressiekamer voor duiknoodgevallen",,2026-03-28 13:46:34.702478+00,2026-03-28 14:56:21.792803+00
b6b7e1f0-729d-461a-a09d-e86bdb1e5c46,weather-koh-tao,en,packing_title,text,What to pack,,2026-03-28 13:46:34.702478+00,2026-03-28 13:46:34.702478+00
b6e0e5c1-5977-4b76-afa9-99626df66af3,weather-koh-tao,nl,title,text,Weer op Koh Tao,,2026-03-28 13:46:34.702478+00,2026-03-28 13:46:34.702478+00
b70d3220-501b-47f5-9ef0-018c2a4084f2,home,nl,course_rescue_description,textarea,"Learn to prevent and manage dive emergencies while becoming a stronger, more aware diver.",contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
b743e1e4-b189-41ab-ae38-ff91700c33d1,discover-scuba,en,faq_1_question,text,What is Discover Scuba Diving (DSD)?,seed-script,2026-03-28 14:22:37.204447+00,2026-03-28 16:44:59.316524+00
b7be4ef0-2853-4f76-b983-2a13a3886d68,specialty/night-diver,nl,hero_subtitle,text,Experience the underwater world after dark — a completely different perspective.,,2026-03-28 13:10:40.754266+00,2026-03-28 13:10:40.754266+00
b7e223b4-c088-44bb-ae80-6753b812137f,weather,nl,avg_visibility,text,10–25m,contact@prodiving.asia,2026-03-12 18:28:13.575925+00,2026-03-12 18:28:13.575925+00
b7e2dc75-7ad7-4ce9-9e21-929b44bb2345,fun-diving,en,fun_diving_all_sites_title,text,All Dive Sites,,2026-03-27 12:57:03.657442+00,2026-03-27 12:57:03.657442+00
b7e51059-39db-4c97-b6c2-473e40de7c16,green-sea-turtle,en,description,text,"Herbivorous sea turtles that graze on seagrass and algae, helping maintain healthy marine ecosystems.",seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
b849c750-93e6-4296-89e5-eb390d2d0ef3,mango-bay,nl,quick_facts_difficulty,text,Beginner,,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
b856a051-1b2c-43d2-adf9-bc0544b8cec3,weather-koh-tao,nl,climate_title,text,Klimaat & seizoenen,,2026-03-28 13:46:34.702478+00,2026-03-28 13:46:34.702478+00
b860a266-d508-4c06-b620-3bdc95988ce3,discover-scuba-deluxe,nl,couurse_overview,text,o moe dutch,,2026-03-19 13:13:56.983549+00,2026-03-27 10:33:57.16039+00
b8d5c3a4-c540-42b3-a864-83df2269e8c8,fun-diving,nl,fun_diving_hero_cta2,text,Book a Course,,2026-03-28 13:10:40.754266+00,2026-03-30 11:23:47.936366+00
b8dfd3d7-3f90-491f-8ffb-dc9022bdca31,home,en,course_discover_scuba_deluxe_description,textarea,Ecluxsive Excl Extended DSD with 3 dives for more underwater time and a more relaxed pace.,contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-27 12:00:29.330869+00
b9246c09-5b6c-4ca9-a151-1f50c493a6e9,instructor,en,faq_title,text,FAQ,,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
b934f19c-8769-4964-8b7c-b230920c03c6,mango-bay,en,quick_facts_best_time,text,"Year-round, best during calm weather",,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
